state,district,total_enrolment,demographic_updates,biometric_updates,biometric_rate,demographic_rate,MSS,LWS,SOS,IRS,INS,MSS_score,LWS_score,SOS_score,IRS_score,INS_score,dominant_signal,uidai_action,overall_risk_score
CHHATTISGARH,Surguja,3556,115683,82860,23.301462317210348,32.53177727784027,32531.77727784027,0.7162675114712385,23.301462317210348,0,0,6.378779858400052,5.509915380742943,5.444266896544474,0,0,MSS_score,Deploy mobile enrolment units,3.466592427137494
CHHATTISGARH,Uttar Bastar Kanker,888,13568,30301,34.122747747747745,15.27927927927928,15279.279279279279,2.2332679959154036,34.122747747747745,0,0,2.9959371135841724,17.179499953502166,7.972604613959754,0,0,LWS_score,Upgrade biometric capture devices,5.629608336209218
DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,25,235,553,22.12,9.4,9400.0,2.353188985969164,22.12,1,0,1.843137254901961,18.101996781836487,5.168224299065421,100,0,IRS_score,Conduct audit and quality checks,25.022671667160772
DADRA AND NAGAR HAVELI,Dadra And Nagar Haveli,744,6033,27235,36.60618279569893,8.108870967741936,8108.870967741936,4.514332241566074,36.60618279569893,1,0,1.5899746995572421,34.72667439641017,8.552846447593208,100,0,IRS_score,Conduct audit and quality checks,28.973899108712125
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,Dadra And Nagar Haveli,88,1689,1978,22.477272727272727,19.193181818181817,19193.181818181816,1.1711065538343592,22.477272727272727,0,0,3.7633689839572186,9.008782207930572,5.251699235344095,0,0,LWS_score,Upgrade biometric capture devices,3.604770085446377
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,Daman,63,1687,521,8.26984126984127,26.77777777777778,26777.777777777777,0.3088321312600814,8.26984126984127,0,0,5.250544662309368,2.375703047877071,1.9322059041685213,0,0,MSS_score,Deploy mobile enrolment units,1.911690722870992
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,Diu,22,364,33,1.5,16.545454545454547,16545.454545454548,0.09065928586526678,1.5,0,0,3.2442067736185387,0.6974000434141749,0.35046728971962615,0,0,MSS_score,Deploy mobile enrolment units,0.858414821350468
DAMAN & DIU,Daman,9,377,1412,156.88888888888889,41.888888888888886,41888.88888888888,3.7453571960685736,156.88888888888889,0,0,8.21350762527233,28.811304282957355,36.65628245067497,0,0,SOS_score,Increase Aadhaar operator capacity,14.736218871780931
DAMAN & DIU,Diu,12,267,773,64.41666666666667,22.25,22250.0,2.8951297849603965,64.41666666666667,0,0,4.362745098039215,22.27089722195343,15.050623052959503,0,0,LWS_score,Upgrade biometric capture devices,8.33685307459043
DAMAN AND DIU,Daman,58,1104,4033,69.53448275862068,19.03448275862069,19034.482758620692,3.653077790955508,69.53448275862068,0,0,3.732251521298175,28.101441409917204,16.246374476313242,0,0,LWS_score,Upgrade biometric capture devices,9.616013481505723
DAMAN AND DIU,Diu,62,448,2730,44.03225806451613,7.225806451612903,7225.806451612903,6.09374156669694,44.03225806451613,1,0,1.4168247944339025,46.87634137649185,10.287910762737413,100,0,IRS_score,Conduct audit and quality checks,31.71621538673263
DELHI,Central Delhi,3947,49047,54060,13.696478337978212,12.426399797314415,12426.399797314416,1.1022071991331144,13.696478337978212,0,0,2.436548979865572,8.478771271916065,3.2001117612098624,0,0,LWS_score,Upgrade biometric capture devices,2.8230864025983
DELHI,East Delhi,10736,187061,122805,11.438617734724293,17.423714605067065,17423.714605067064,0.6564967017096781,11.438617734724293,0,0,3.4164146284445223,5.050126127774842,2.672574237085115,0,0,LWS_score,Upgrade biometric capture devices,2.227822998660896
DELHI,Najafgarh,30,195,845,28.166666666666668,6.5,6500.0,4.333326666676924,28.166666666666668,1,0,1.2745098039215685,33.33428204982249,6.580996884735203,100,0,IRS_score,Conduct audit and quality checks,28.23795774769585
DELHI,New Delhi,1637,4061,4563,2.7874160048869885,2.4807574832009776,2480.7574832009777,1.12361034388049,2.7874160048869885,0,0,0.48642303592176034,8.643415786083128,0.6512654217025674,0,0,LWS_score,Upgrade biometric capture devices,1.956220848741491
DELHI,North Delhi,4459,86900,60830,13.642072213500786,19.48867459071541,19488.674590715407,0.6999996408172153,13.642072213500786,0,0,3.821308743277531,5.384774160049538,3.1874000498833612,0,0,LWS_score,Upgrade biometric capture devices,2.478696590642086
DELHI,North East,1738,11827,46620,26.823935558112773,6.804948216340621,6804.948216340621,3.9418222280485056,26.823935558112773,1,0,1.3343035718314944,30.322619097810367,6.267274663110461,100,0,IRS_score,Conduct audit and quality checks,27.584839466550466
DELHI,North East Delhi,12113,141148,143096,11.813423594485263,11.652604639643359,11652.60463964336,1.013800246538216,11.813423594485263,0,0,2.2848244391457566,7.798697388812402,2.7601456996460896,0,0,LWS_score,Upgrade biometric capture devices,2.5687335055208496
DELHI,North West Delhi,16043,313989,325293,20.276319890294833,19.571713519915228,19571.71351991523,1.0360007318549458,20.276319890294833,0,0,3.8375908862578885,7.969475475976165,4.737457918293185,0,0,LWS_score,Upgrade biometric capture devices,3.3089048561054475
DELHI,Shahdara,1700,28544,7963,4.684117647058824,16.790588235294116,16790.588235294115,0.27897264775311764,4.684117647058824,0,0,3.2922722029988463,2.146007822558079,1.0944200109950524,0,0,MSS_score,Deploy mobile enrolment units,1.3065400073103954
DELHI,South Delhi,13395,213489,222936,16.64322508398656,15.937961926091825,15937.961926091824,1.0442498682495591,16.64322508398656,0,0,3.125090573743495,8.032932274966205,3.888603991585645,0,0,LWS_score,Upgrade biometric capture devices,3.009325368059069
DELHI,South East Delhi,60,1169,582,9.7,19.483333333333334,19483.333333333336,0.4978611644852876,9.7,0,0,3.8202614379084974,3.829816156309401,2.2663551401869158,0,0,LWS_score,Upgrade biometric capture devices,1.9832865468809628
DELHI,South West Delhi,9255,169699,141527,15.291950297136683,18.33592652620205,18335.926526202053,0.8339879599432779,15.291950297136683,0,0,3.59527971102001,6.4154844583236645,3.57288558344315,0,0,LWS_score,Upgrade biometric capture devices,2.716729950557365
DELHI,West Delhi,19414,231805,173242,8.923560317296797,11.940094776965077,11940.094776965077,0.7473603024415819,8.923560317296797,0,0,2.341195054306878,5.749097871158886,2.0849439993684102,0,0,LWS_score,Upgrade biometric capture devices,2.035047384966835
GOA,Bardez,2,31,40,20.0,15.5,15500.0,1.2903217481795173,20.0,0,0,3.0392156862745097,9.925849675630483,4.672897196261682,0,0,LWS_score,Upgrade biometric capture devices,3.5275925116333346
GOA,North Goa,1354,18843,37771,27.89586410635155,13.916543574593796,13916.543574593796,2.0045095185979473,27.89586410635155,0,0,2.7287340342340776,15.419766568334659,6.5177252584933525,0,0,LWS_score,Upgrade biometric capture devices,4.933245172212418
GOA,South Goa,977,16238,30584,31.30399181166837,16.62026612077789,16620.26612077789,1.8834820543404562,31.30399181166837,0,0,3.258875709956449,14.488758144631436,7.314016778427189,0,0,LWS_score,Upgrade biometric capture devices,5.012330126603015
GUJARAT,Ahmadabad,6667,7760,15682,2.352182390880456,1.1639418029098545,1163.9418029098545,2.0208589264607437,2.352182390880456,0,0,0.22822388292350085,15.545535017142598,0.5495753249720692,0,0,LWS_score,Upgrade biometric capture devices,3.2646668450076333
GUJARAT,Ahmedabad,19130,267884,405490,21.196549921589128,14.00334553058024,14003.34553058024,1.5136764809906125,21.196549921589128,0,0,2.7457540256039685,11.64401454834648,4.952464934950731,0,0,LWS_score,Upgrade biometric capture devices,3.868446701780236
GUJARAT,Amreli,4293,27888,68514,15.95946890286513,6.496156533892383,6496.156533892383,2.4567518119493945,15.95946890286513,0,0,1.2737561831161535,18.898657803875025,3.728847874501198,0,0,LWS_score,Upgrade biometric capture devices,4.7802523722984755
GUJARAT,Anand,6980,39149,113695,16.28868194842407,5.608739255014327,5608.739255014327,2.9041558479123815,16.28868194842407,0,0,1.0997527951008483,22.34033055836784,3.8057668103794557,0,0,LWS_score,Upgrade biometric capture devices,5.449170032769628
GUJARAT,Arvalli,2391,8096,29669,12.4086156419908,3.386030949393559,3386.0309493935592,3.6646383866719585,12.4086156419908,0,0,0.663927637135992,28.190371737104297,2.8992092621473833,0,0,LWS_score,Upgrade biometric capture devices,6.350701727277534
GUJARAT,Banas Kantha,13498,473,547,0.04052452215142984,0.03504222847829308,35.04222847829308,1.1561182815102784,0.04052452215142984,0,0,0.006871025191822173,8.893484346605568,0.009468346297063047,0,0,LWS_score,Upgrade biometric capture devices,1.7819647436188906
GUJARAT,Banaskantha,17360,75207,151757,8.74176267281106,4.332200460829493,4332.200460829493,2.0178527224961424,8.74176267281106,0,0,0.8494510707508809,15.522409677521672,2.0424679142081916,0,0,LWS_score,Upgrade biometric capture devices,3.682865732496149
GUJARAT,Bharuch,4351,49806,76378,17.554125488393474,11.447023672718915,11447.023672718915,1.5335086792161061,17.554125488393474,0,0,2.2445144456311596,11.796574495972944,4.10143118887698,0,0,LWS_score,Upgrade biometric capture devices,3.6285040260962163
GUJARAT,Bhavnagar,10174,57862,141152,13.873795950461961,5.687241989384706,5687.241989384706,2.4394551140616763,13.873795950461961,0,0,1.1151454881146483,18.76560229011614,3.2415411099210187,0,0,LWS_score,Upgrade biometric capture devices,4.6244577776303615
GUJARAT,Botad,2947,7545,16256,5.516118086189345,2.5602307431286055,2560.2307431286054,2.1545310147078856,5.516118086189345,0,0,0.5020060280644324,16.5738126972179,1.2888126369601274,0,0,LWS_score,Upgrade biometric capture devices,3.6729262724484917
GUJARAT,Chhotaudepur,4107,9631,33802,8.230338446554663,2.345020696372048,2345.020696372048,3.509693267251325,8.230338446554663,0,0,0.4598079796807937,26.998450446533408,1.9229762725595008,0,0,LWS_score,Upgrade biometric capture devices,5.876246939754741
GUJARAT,Dahod,10509,35936,115675,11.007231896469692,3.419545151774669,3419.545151774669,3.2189075502283377,11.007231896469692,0,0,0.6704990493675822,24.761570134268037,2.5717831533807693,0,0,LWS_score,Upgrade biometric capture devices,5.600770467403278
GUJARAT,Devbhumi Dwarka,2490,6586,25464,10.226506024096386,2.6449799196787147,2644.979919678715,3.866368619408044,10.226506024096386,0,0,0.518623513662493,29.74218931128174,2.38937056637766,0,0,LWS_score,Upgrade biometric capture devices,6.530036678264379
GUJARAT,Dohad,13003,5212,15716,1.2086441590402215,0.40083057755902485,400.83057755902485,3.0152739685199297,1.2086441590402215,0,0,0.07859423089392645,23.195110974915274,0.2823934951028555,0,0,LWS_score,Upgrade biometric capture devices,4.711219740182411
GUJARAT,Gandhinagar,5650,64588,76564,13.551150442477876,11.431504424778762,11431.504424778761,1.1854204035385396,13.551150442477876,0,0,2.241471455838973,9.11889204731266,3.1661566454387566,0,0,LWS_score,Upgrade biometric capture devices,2.905304029718078
GUJARAT,Gir Somnath,5723,12066,36766,6.424253014153416,2.108334789446095,2108.334789446095,3.0470599715529443,6.424253014153416,0,0,0.4133989783227637,23.439626025785316,1.500993694895658,0,0,LWS_score,Upgrade biometric capture devices,5.0708037398007475
GUJARAT,Jamnagar,6078,45719,81102,13.343534057255676,7.5220467258966766,7522.046725896676,1.7739209558626459,13.343534057255676,0,0,1.4749111227248386,13.645955180702476,3.1176481442186157,0,0,LWS_score,Upgrade biometric capture devices,3.647702889529186
GUJARAT,Junagadh,5536,38045,102672,18.546242774566473,6.872290462427745,6872.290462427745,2.6986949822643127,18.546242774566473,0,0,1.3475079338093618,20.759814947029085,4.333234293123008,0,0,LWS_score,Upgrade biometric capture devices,5.28811143479229
GUJARAT,Kachchh,9302,66789,123961,13.326273919587186,7.180068802408084,7180.068802408085,1.8560066381329638,13.326273919587186,0,0,1.4078566279231537,14.277402448708523,3.113615401772707,0,0,LWS_score,Upgrade biometric capture devices,3.759774895680877
GUJARAT,Kheda,7567,52619,117161,15.483150522003436,6.953746530989824,6953.746530989824,2.226587953288538,15.483150522003436,0,0,1.3634797119587891,17.128113468670282,3.617558533178373,0,0,LWS_score,Upgrade biometric capture devices,4.4218303427614885
GUJARAT,Mahesana,6490,50217,99913,15.394915254237288,7.737596302003082,7737.596302003082,1.9896224560109645,15.394915254237288,0,0,1.5171757454908004,15.305247266804962,3.5969428164105817,0,0,LWS_score,Upgrade biometric capture devices,4.083873165741268
GUJARAT,Mahisagar,2563,7507,30952,12.076472883339836,2.9289894654701523,2928.9894654701525,4.123071043784354,12.076472883339836,0,0,0.5743116598961083,31.716882583966676,2.8216058138644478,0,0,LWS_score,Upgrade biometric capture devices,7.022560011545446
GUJARAT,Morbi,8004,19799,31879,3.9828835582208897,2.4736381809095453,2473.6381809095456,1.6101253157012845,3.9828835582208897,0,0,0.48502709429598934,12.38595091892889,0.9305802706123575,0,0,LWS_score,Upgrade biometric capture devices,2.7603116567674473
GUJARAT,Narmada,1280,14757,39198,30.6234375,11.52890625,11528.90625,2.656228637275425,30.6234375,0,0,2.2605698529411766,20.4331409548811,7.155008761682244,0,0,LWS_score,Upgrade biometric capture devices,5.9697439139009045
GUJARAT,Navsari,2757,29602,45552,16.522306855277474,10.737033006891549,10737.033006891548,1.538813511752972,16.522306855277474,0,0,2.105300589586578,11.837382124294805,3.860352068990064,0,0,LWS_score,Upgrade biometric capture devices,3.56060695657429
GUJARAT,Panch Mahals,1402,417,327,0.2332382310984308,0.29743223965763194,297.43223965763195,0.7841462980069591,0.2332382310984308,0,0,0.05832004699169254,6.032075556891534,0.05449491380804458,0,0,LWS_score,Upgrade biometric capture devices,1.228978103538254
GUJARAT,Panchmahals,6279,32470,104768,16.685459468068164,5.171205605988215,5171.205605988215,3.2266029381460277,16.685459468068164,0,0,1.013961883527101,24.820767201801324,3.8984718383336827,0,0,LWS_score,Upgrade biometric capture devices,5.946640184732422
GUJARAT,Patan,8967,29559,73949,8.246793799487008,3.296420207427233,3296.420207427233,2.5017346889086385,8.246793799487008,0,0,0.6463569034171045,19.24469031499466,1.9268209811885533,0,0,LWS_score,Upgrade biometric capture devices,4.363573639920063
GUJARAT,Porbandar,2519,14623,30985,12.300516077808654,5.805081381500595,5805.081381500595,2.1189185956671395,12.300516077808654,0,0,1.1382512512746266,16.299862794038535,2.87395235462819,0,0,LWS_score,Upgrade biometric capture devices,4.062413279988271
GUJARAT,Rajkot,17070,137600,168711,9.88347978910369,8.060925600468659,8060.925600468659,1.2260958626848564,9.88347978910369,0,0,1.5805736471507175,9.431789581236439,2.309224249790582,0,0,LWS_score,Upgrade biometric capture devices,2.6643174956355478
GUJARAT,Sabar Kantha,2437,643,617,0.2531801395157981,0.26384899466557243,263.84899466557243,0.9595281746475641,0.2531801395157981,0,0,0.0517350969932495,7.381207388406182,0.05915423820462573,0,0,LWS_score,Upgrade biometric capture devices,1.4984193447208114
GUJARAT,Sabarkantha,5115,43877,90387,17.670967741935485,8.578103616813294,8578.103616813294,2.060006259103399,17.670967741935485,0,0,1.68198110133594,15.846677379162866,4.128730780826048,0,0,LWS_score,Upgrade biometric capture devices,4.33147785226497
GUJARAT,Surat,25469,357582,281599,11.0565393223134,14.039891632965565,14039.891632965566,0.7875083181745905,11.0565393223134,0,0,2.752919928032464,6.057938026339507,2.5833035799797663,0,0,LWS_score,Upgrade biometric capture devices,2.2788323068703473
GUJARAT,Surendra Nagar,6855,38759,95711,13.96221735959154,5.654121079504011,5654.1210795040115,2.469383387697536,13.96221735959154,0,0,1.10865119205961,18.99582668614744,3.262200317661575,0,0,LWS_score,Upgrade biometric capture devices,4.673335639173724
GUJARAT,Surendranagar,1442,913,527,0.3654646324549237,0.6331484049930652,633.1484049930652,0.5772088462743009,0.3654646324549237,0,0,0.1241467460770716,4.440201250305301,0.08538893281657096,0,0,LWS_score,Upgrade biometric capture devices,0.9299473858397886
GUJARAT,Tapi,2212,12190,40025,18.094484629294755,5.510849909584087,5510.849909584086,3.283423082090355,18.094484629294755,0,0,1.080558805800801,25.257858344483214,4.227683324601578,0,0,LWS_score,Upgrade biometric capture devices,6.113220094977119
GUJARAT,The Dangs,1328,6581,27950,21.04668674698795,4.955572289156627,4955.5722891566265,4.247066342342953,21.04668674698795,1,1,0.9716808410111032,32.67072118717865,4.917450174529895,100,100,IRS_score,Conduct audit and quality checks,47.71197044054393
GUJARAT,Vadodara,12284,100027,201417,16.396694887658743,8.142868772386844,8142.868772386844,2.013623848025498,16.396694887658743,0,0,1.5966409357621263,15.489878898007223,3.83100347842494,0,0,LWS_score,Upgrade biometric capture devices,4.1835046624388585
GUJARAT,Valsad,7448,48343,84024,11.28141783029001,6.490735767991407,6490.735767991408,1.7380772924312364,11.28141783029001,0,0,1.2726932878414525,13.37022642115392,2.635845287450937,0,0,LWS_score,Upgrade biometric capture devices,3.455752999289262
HARYANA,Ambala,3218,33242,72756,22.609073958980733,10.330018645121193,10330.018645121192,2.18867485615917,22.609073958980733,0,0,2.025493851984548,16.836465510806576,5.282493915649704,0,0,LWS_score,Upgrade biometric capture devices,4.8288906556881654
HARYANA,Bhiwani,3489,34280,95625,27.40756663800516,9.825164803668674,9825.164803668675,2.7895245820737262,27.40756663800516,0,0,1.9265029026801324,21.458525137009143,6.403637064954477,0,0,LWS_score,Upgrade biometric capture devices,5.9577330209287505
HARYANA,Charkhi Dadri,858,12095,9788,11.407925407925408,14.096736596736596,14096.736596736597,0.809259450727897,11.407925407925408,0,0,2.7640659993601173,6.2252594500878375,2.6654031326928522,0,0,LWS_score,Upgrade biometric capture devices,2.3309457164281615
HARYANA,Faridabad,16155,160555,118951,7.363107397090684,9.938409161250387,9938.409161250387,0.7408730983896543,7.363107397090684,0,0,1.9487076786765465,5.699194804481586,1.7203521955819356,0,0,LWS_score,Upgrade biometric capture devices,1.8736509357480138
HARYANA,Fatehabad,2612,41970,69794,26.72052067381317,16.068147013782543,16068.147013782544,1.662948691059809,26.72052067381317,0,0,3.150617061525989,12.792296765542623,6.243112306965694,0,0,LWS_score,Upgrade biometric capture devices,4.437205226806862
HARYANA,Gurgaon,6861,119213,70791,10.317883690424136,17.375455472963125,17375.455472963124,0.5938191242403923,10.317883690424136,0,0,3.406952053522181,4.567976452416304,2.410720488416854,0,0,LWS_score,Upgrade biometric capture devices,2.0771297988710677
HARYANA,Hisar,5234,63206,115867,22.137371035536873,12.0760412686282,12076.0412686282,1.8331630549670237,22.137371035536873,0,0,2.3678512291427842,14.101677306605175,5.172282952228242,0,0,LWS_score,Upgrade biometric capture devices,4.328362297595239
HARYANA,Jhajjar,2624,32384,56639,21.584984756097562,12.341463414634147,12341.463414634147,1.7489795611035177,21.584984756097562,0,0,2.419894787183166,13.45409254223347,5.0432207374059725,0,0,LWS_score,Upgrade biometric capture devices,4.183441613364522
HARYANA,Jind,3821,44013,91268,23.885893745092908,11.518712378958387,11518.712378958387,2.0736582547319675,23.885893745092908,0,0,2.258571054697723,15.951695880612382,5.580816295582455,0,0,LWS_score,Upgrade biometric capture devices,4.7582166461785125
HARYANA,Kaithal,2991,39974,79936,26.7255098629221,13.364760949515212,13364.760949515212,1.9996983086261968,26.7255098629221,0,0,2.6205413626500413,15.382756150580429,6.244278005355631,0,0,LWS_score,Upgrade biometric capture devices,4.849515103717221
HARYANA,Karnal,4048,49131,94019,23.226037549407113,12.137104743083004,12137.104743083004,1.9136374699467793,23.226037549407113,0,0,2.3798244594280398,14.720729839006752,5.4266442872446525,0,0,LWS_score,Upgrade biometric capture devices,4.505439717135889
HARYANA,Kurukshetra,2404,28709,69992,29.114808652246257,11.942179700499167,11942.179700499168,2.4379790794170098,29.114808652246257,0,0,2.341603862842974,18.754247836841483,6.802525386038845,0,0,LWS_score,Upgrade biometric capture devices,5.57967541714466
HARYANA,Mahendragarh,2754,28534,48832,17.73129992737836,10.360929557007989,10360.929557007988,1.7113602323242167,17.73129992737836,0,0,2.0315548150996054,13.164704408701436,4.142827085836065,0,0,LWS_score,Upgrade biometric capture devices,3.8678172619274216
HARYANA,Mewat,7558,66667,68325,9.04008997089177,8.820719767134163,8820.719767134164,1.0248687137627703,9.04008997089177,0,0,1.7295528955165027,7.883841998647564,2.1121705539466755,0,0,LWS_score,Upgrade biometric capture devices,2.3451130896221484
HARYANA,Palwal,4703,68968,58697,12.48075696364023,14.66468211779715,14664.68211779715,0.8510752809118656,12.48075696364023,0,0,2.8754278662347357,6.546929332079177,2.916064711130895,0,0,LWS_score,Upgrade biometric capture devices,2.4676843818889616
HARYANA,Panchkula,1384,34418,37369,27.0007225433526,24.86849710982659,24868.49710982659,1.0857395831647443,27.0007225433526,0,0,4.8761759038875665,8.352093502709533,6.308580033493598,0,0,LWS_score,Upgrade biometric capture devices,3.9073698880181396
HARYANA,Panipat,6088,69084,79773,13.103318002628122,11.347568988173457,11347.568988173456,1.1547236653989816,13.103318002628122,0,0,2.225013527092835,8.882756208530337,3.061522897810309,0,0,LWS_score,Upgrade biometric capture devices,2.8338585266866962
HARYANA,Rewari,2485,44031,49732,20.01287726358149,17.718712273641852,17718.712273641853,1.1294763219666462,20.01287726358149,0,0,3.474257308557226,8.688540048125425,4.6759059027059555,0,0,LWS_score,Upgrade biometric capture devices,3.367740651877721
HARYANA,Rohtak,3413,26531,75970,22.25900966891298,7.773513038382655,7773.5130383826545,2.8634390814829502,22.25900966891298,1,0,1.5242182428201283,22.027115266579962,5.200703193671257,100,0,IRS_score,Conduct audit and quality checks,25.75040734061427
HARYANA,Sirsa,3335,55162,97066,29.105247376311844,16.54032983508246,16540.32983508246,1.7596523207206973,29.105247376311844,0,0,3.2432019284475406,13.536193156079376,6.800291443063515,0,0,LWS_score,Upgrade biometric capture devices,4.715937305518087
HARYANA,Sonipat,4619,60664,84653,18.32712708378437,13.133578696687595,13133.578696687595,1.3954393964238145,18.32712708378437,0,0,2.57521150915443,10.73447122773621,4.282039038267376,0,0,LWS_score,Upgrade biometric capture devices,3.5183443550316027
HARYANA,Yamuna Nagar,3396,52881,88728,26.127208480565372,15.571554770318022,15571.554770318022,1.6778794466673095,26.127208480565372,0,0,3.0532460333956903,12.907152177313149,6.104487962748919,0,0,LWS_score,Upgrade biometric capture devices,4.412977234691551
HARYANA,Yamunanagar,59,428,882,14.94915254237288,7.254237288135593,7254.237288135593,2.060744822805034,14.94915254237288,0,0,1.422399468261881,15.852358808843986,3.4927926500871216,0,0,LWS_score,Upgrade biometric capture devices,4.153510185438598
HIMACHAL PRADESH,Bilaspur,999,6760,21906,21.92792792792793,6.766766766766767,6766.766766766767,3.2405277554922667,21.92792792792793,1,0,1.3268170130915231,24.92788439480717,5.123347646712133,100,0,IRS_score,Conduct audit and quality checks,26.275609810922163
HIMACHAL PRADESH,Chamba,1657,19658,33842,20.423657211828605,11.863608931804466,11863.608931804465,1.7215368539085527,20.423657211828605,0,0,2.326197829765581,13.242988461647462,4.771882526128179,0,0,LWS_score,Upgrade biometric capture devices,4.068213763508244
HIMACHAL PRADESH,Hamirpur,1198,7320,23819,19.882303839732888,6.110183639398998,6110.183639398998,3.2539564231696794,19.882303839732888,0,0,1.1980752234115681,25.031184937402884,4.645398093395534,0,0,LWS_score,Upgrade biometric capture devices,6.174931650841997
HIMACHAL PRADESH,Kangra,3966,34127,89913,22.670953101361572,8.60489157841654,8604.89157841654,2.6346557127656824,22.670953101361572,1,0,1.6872336428267725,20.267190403362044,5.296951659196629,100,0,IRS_score,Conduct audit and quality checks,25.45027514107709
HIMACHAL PRADESH,Kinnaur,163,1169,4467,27.404907975460123,7.171779141104294,7171.7791411042945,3.8212093853111226,27.404907975460123,1,0,1.406231204138097,29.394800166097557,6.4030158821168515,100,0,IRS_score,Conduct audit and quality checks,27.4408094504705
HIMACHAL PRADESH,Kullu,1239,9602,21248,17.149313962873286,7.749798224374495,7749.7982243744955,2.2128694628772503,17.149313962873286,0,0,1.5195682792891168,17.022583453547206,4.006849056746095,0,0,LWS_score,Upgrade biometric capture devices,4.509800157916484
HIMACHAL PRADESH,Lahaul And Spiti,3,59,47,15.666666666666666,19.666666666666668,19666.666666666668,0.796609764435713,15.666666666666666,0,0,3.8562091503267975,6.127951251758816,3.6604361370716507,0,0,LWS_score,Upgrade biometric capture devices,2.728919307831453
HIMACHAL PRADESH,Lahul & Spiti,38,277,595,15.657894736842104,7.2894736842105265,7289.473684210527,2.148011493702644,15.657894736842104,0,0,1.4293085655314757,16.52366103113427,3.658386620757501,0,0,LWS_score,Upgrade biometric capture devices,4.322271243484649
HIMACHAL PRADESH,Lahul And Spiti,32,233,765,23.90625,7.28125,7281.25,3.2832572933805415,23.90625,1,0,1.4276960784313726,25.256583008456484,5.585572429906542,100,0,IRS_score,Conduct audit and quality checks,26.45397030335888
HIMACHAL PRADESH,Mandi,2514,16305,63334,25.19252187748608,6.485680190930788,6485.680190930788,3.884323971057674,25.19252187748608,1,0,1.271701998221723,29.88031154443697,5.886103242403289,100,0,IRS_score,Conduct audit and quality checks,27.407623357012397
HIMACHAL PRADESH,Shimla,1670,15742,39727,23.78862275449102,9.426347305389221,9426.347305389221,2.5236283734853364,23.78862275449102,1,0,1.8483033932135728,19.4131083256657,5.558089428619397,100,0,IRS_score,Conduct audit and quality checks,25.363900229499734
HIMACHAL PRADESH,Sirmaur,1584,19418,31453,19.85669191919192,12.258838383838384,12258.838383838383,1.6197844444646412,19.85669191919192,0,0,2.4036938007526243,12.460254138445965,4.639413999811196,0,0,LWS_score,Upgrade biometric capture devices,3.900672387801957
HIMACHAL PRADESH,Solan,1176,8983,33569,28.545068027210885,7.63860544217687,7638.60544217687,3.7369426754485295,28.545068027210885,1,0,1.497765772975857,28.746575259452257,6.669408417572637,100,0,IRS_score,Conduct audit and quality checks,27.38274989000015
HIMACHAL PRADESH,Una,1247,9561,31549,25.299919807538092,7.6672012830793905,7667.20128307939,3.299755135660858,25.299919807538092,1,0,1.503372800603802,25.383493294730215,5.911196216714507,100,0,IRS_score,Conduct audit and quality checks,26.559612462409707
JAMMU & KASHMIR,Anantnag,4,11,7,1.75,2.75,2750.0,0.6363613223224642,1.75,0,0,0.5392156862745098,4.89523394740103,0.40887850467289716,0,0,LWS_score,Upgrade biometric capture devices,1.1686656276696872
JAMMU & KASHMIR,Badgam,2,5,10,5.0,2.5,2500.0,1.9999920000319997,5.0,0,0,0.49019607843137253,15.385015383015391,1.1682242990654206,0,0,LWS_score,Upgrade biometric capture devices,3.408687152102437
JAMMU & KASHMIR,Baramula,47,105,69,1.4680851063829787,2.234042553191489,2234.0425531914893,0.6571399156594252,1.4680851063829787,0,0,0.4380475594493116,5.05507407582227,0.34301053887452776,0,0,LWS_score,Upgrade biometric capture devices,1.1672264348292218
JAMMU & KASHMIR,Doda,2,5,4,2.0,2.5,2500.0,0.7999968000127999,2.0,0,0,0.49019607843137253,6.154006153206157,0.46728971962616817,0,0,LWS_score,Upgrade biometric capture devices,1.4222983902527395
JAMMU & KASHMIR,Jammu,62,193,232,3.7419354838709675,3.1129032258064515,3112.9032258064517,1.202068677292332,3.7419354838709675,0,0,0.6103731815306768,9.24695953348193,0.8742839915586373,0,0,LWS_score,Upgrade biometric capture devices,2.146323341314249
JAMMU & KASHMIR,Kargil,4,11,2,0.5,2.75,2750.0,0.18181752066356122,0.5,0,0,0.5392156862745098,1.3986382706860088,0.11682242990654204,0,0,LWS_score,Upgrade biometric capture devices,0.41093527737341207
JAMMU & KASHMIR,Kathua,8,48,47,5.875,6.0,6000.0,0.9791650347249422,5.875,0,0,1.1764705882352942,7.532264689815261,1.3726635514018692,0,0,LWS_score,Upgrade biometric capture devices,2.016279765890485
JAMMU & KASHMIR,Kupwara,9,7,3,0.3333333333333333,0.7777777777777778,777.7777777777778,0.42856591843819153,0.3333333333333333,0,0,0.1525054466230937,3.2967598108903435,0.0778816199376947,0,0,LWS_score,Upgrade biometric capture devices,0.7054293754902263
JAMMU & KASHMIR,Leh (Ladakh),3,7,11,3.6666666666666665,2.3333333333333335,2333.3333333333335,1.5714218367635566,3.6666666666666665,0,0,0.4575163398692811,12.088222918605073,0.8566978193146416,0,0,LWS_score,Upgrade biometric capture devices,2.680487415557799
